rule,mode,era,horizon,signals,valid_outcomes,censored,stocks,months,joint_down_pct,joint_ci_low,joint_ci_high,spot_down_pct,iv10_down_pct,wing_down_pct,down_vol_up_pct,mean_return_pct,median_return_pct,mean_iv10_change_points,mean_iv30_change_points,mean_wing_change_points,signal_entry_return_pct,signal_entry_iv10_points
high_age1_2,nonoverlap,2024–2025,1,6812,6810,2,304,24,24.243759177679884,22.418525322252137,25.97039811341484,48.95741556534508,50.96916299559472,55.668135095447866,24.713656387665196,0.17727313972422057,0.03703815851893166,-0.004164882525697518,-0.14167129221732758,-0.4510092232011746,0.031907481341023274,-0.0218524875183554
high_age1_2,nonoverlap,2024–2025,2,6812,6810,2,304,24,22.34948604992658,21.010335819256174,23.593261512149056,48.61967694566813,48.928046989721,57.650513950073424,26.270190895741557,0.2703067284973435,0.08497378952057044,-0.02963106167400882,-0.20848400881057277,-0.6980447239353891,0.031907481341023274,-0.0218524875183554
high_age1_2,nonoverlap,2024–2025,3,6812,6810,2,304,24,22.23201174743025,20.5024904731041,23.81357730004815,48.01762114537445,48.69309838472834,59.7503671071953,25.7856093979442,0.40578326735342707,0.1415969124354599,-0.13465941116005886,-0.2628825110132159,-0.9473357812041113,0.031907481341023274,-0.0218524875183554
high_age1_2,nonoverlap,2026,1,2890,2862,28,280,9,25.995807127882596,23.661378559632233,28.03416740866312,50.139762403913345,53.459119496855344,53.843466107617054,24.14395527603075,-0.005748792403188607,-0.017171397732784754,-0.031228651292802258,-0.0477000000000001,-0.3032834381551362,0.21611101123138315,-0.05112449336128573
high_age1_2,nonoverlap,2026,2,2890,2848,42,280,8,23.8061797752809,20.987888975123344,26.7958060359992,51.15870786516854,47.366573033707866,55.65308988764045,27.35252808988764,0.16084142980008323,-0.09563303525755851,0.14985143960674155,-0.04051011235955066,-0.590835077247191,0.2121480177990359,-0.047011622191011154
high_age1_2,nonoverlap,2026,3,2890,2845,45,280,8,21.827768014059753,19.081071318879008,24.995779904933805,48.787346221441126,45.86994727592268,55.95782073813709,26.95957820738137,0.2899555478449653,0.1507348323074975,0.16436347978910365,-0.05047061511423559,-0.6659342355008787,0.21448959153494138,-0.04488108963093139
high_age3_5,all_signals,all,1,5838,5833,5,304,33,27.41299502828733,25.895276151849927,28.862180853661755,50.214297959883424,53.48877078690211,57.12326418652495,22.80130293159609,0.08970714654653476,-0.017885888034341324,-0.3361623178467341,-0.09344344248242756,-0.7101617349562833,0.13000771740866052,-0.18451539516543794
high_age3_5,all_signals,all,2,5838,5828,10,304,32,27.676733013040494,25.865646992392097,29.705448374321723,50.53191489361703,53.68908716540838,60.08922443376802,22.855181880576527,0.19990883674869678,-0.060639277849661166,-0.8555471516815375,-0.29102333562113925,-1.2297333047357586,0.13210999562072592,-0.17596880576527102
high_age3_5,all_signals,all,3,5838,5823,15,304,32,27.906577365619096,25.675900895744643,30.239840860027964,50.6096513824489,53.01391035548686,62.648119526017524,22.703074016829813,0.27630561648238255,-0.05589714924539857,-1.2523093594367167,-0.5407086725055813,-1.6038912072814702,0.13275313602103858,-0.1771829469345697
high_age3_5,all_signals,2024–2025,1,4345,4345,0,300,24,27.433831990794015,25.627758936069903,29.391973304594043,50.287686996547755,53.60184119677791,57.65247410817032,22.85385500575374,0.12440729640975128,-0.018018018018017834,-0.3943362485615651,-0.06172826237054082,-0.7880554890678942,0.13564298215387804,-0.2301950287686996
