ticker,signal_date,entry_date,reference_month,era,common_nonoverlap,outside_prior_six,horizon,economic,mechanical,paired_observed,difference,both_entered,both_complete_worst_cover_difference
PLTR,2026-05-21,2026-05-22,2026-05,2026,True,False,2,-0.30000000000000104,12.699999999999998,True,-12.999999999999998,True,-1.0000000000000036
PLTR,2026-05-21,2026-05-22,2026-05,2026,True,False,4,-102.3,-643.2999999999998,True,540.9999999999999,True,540.9999999999999
PLTR,2026-05-22,2026-05-26,2026-05,2026,False,False,2,0.0,-53.3,True,53.3,False,
PLTR,2026-05-22,2026-05-26,2026-05,2026,False,False,4,0.0,-762.3,True,762.3,False,
PLTR,2026-05-26,2026-05-27,2026-05,2026,False,False,2,0.0,-672.3,True,672.3,False,
PLTR,2026-05-26,2026-05-27,2026-05,2026,False,False,4,0.0,-317.29999999999995,True,317.29999999999995,False,
PLTR,2026-05-27,2026-05-28,2026-05,2026,False,False,2,-221.29999999999998,-1197.3,True,976.0,True,976.0
PLTR,2026-05-27,2026-05-28,2026-05,2026,False,False,4,-5.3000000000000025,127.69999999999997,True,-132.99999999999997,True,976.0
PLTR,2026-05-28,2026-05-29,2026-05,2026,False,False,2,24.699999999999996,261.70000000000005,True,-237.00000000000006,True,186.99999999999994
PLTR,2026-05-28,2026-05-29,2026-05,2026,False,False,4,59.7,411.70000000000005,True,-352.00000000000006,True,186.99999999999994
PLTR,2026-05-29,2026-06-01,2026-06,2026,False,False,2,29.699999999999992,54.699999999999996,True,-25.000000000000004,True,-3.0000000000000027
PLTR,2026-05-29,2026-06-01,2026-06,2026,False,False,4,33.7,57.7,True,-24.0,True,-3.0000000000000027
PLTR,2026-06-01,2026-06-02,2026-06,2026,True,False,2,0.0,15.7,True,-15.7,False,
PLTR,2026-06-01,2026-06-02,2026-06,2026,True,False,4,0.0,20.7,True,-20.7,False,
PLTR,2026-06-02,2026-06-03,2026-06,2026,False,False,2,0.6999999999999997,6.7,True,-6.0,True,2.0000000000000018
PLTR,2026-06-02,2026-06-03,2026-06,2026,False,False,4,5.700000000000001,9.7,True,-3.9999999999999982,True,2.0000000000000018
PLTR,2026-06-03,2026-06-04,2026-06,2026,False,False,2,0.0,26.699999999999996,True,-26.699999999999996,False,
PLTR,2026-06-03,2026-06-04,2026-06,2026,False,False,4,0.0,30.699999999999996,True,-30.699999999999996,False,
PLTR,2026-06-04,2026-06-05,2026-06,2026,False,False,2,0.0,7.700000000000002,True,-7.700000000000002,False,
PLTR,2026-06-04,2026-06-05,2026-06,2026,False,False,4,0.0,9.700000000000001,True,-9.700000000000001,False,
PLTR,2026-06-05,2026-06-08,2026-06,2026,False,False,2,3.7,22.7,True,-19.0,True,-0.9999999999999982
PLTR,2026-06-05,2026-06-08,2026-06,2026,False,False,4,,,False,,True,
PLTR,2026-06-08,2026-06-09,2026-06,2026,False,False,2,0.0,5.699999999999999,True,-5.699999999999999,False,
PLTR,2026-06-08,2026-06-09,2026-06,2026,False,False,4,0.0,,False,,False,
PLTR,2026-06-09,2026-06-10,2026-06,2026,True,False,2,0.0,,False,,False,
PLTR,2026-06-09,2026-06-10,2026-06,2026,True,False,4,0.0,,False,,False,
PLTR,2026-06-10,2026-06-11,2026-06,2026,False,False,2,0.0,,False,,False,
PLTR,2026-06-10,2026-06-11,2026-06,2026,False,False,4,0.0,,False,,False,
PYPL,2024-07-31,2024-08-01,2024-08,2024-2025,True,True,2,0.0,,False,,False,
PYPL,2024-07-31,2024-08-01,2024-08,2024-2025,True,True,4,0.0,,False,,False,
PYPL,2024-08-01,2024-08-02,2024-08,2024-2025,False,True,2,0.0,,False,,False,
PYPL,2024-08-01,2024-08-02,2024-08,2024-2025,False,True,4,0.0,,False,,False,
PYPL,2025-03-24,2025-03-25,2025-03,2024-2025,True,True,2,0.0,3.7,True,-3.7,False,
PYPL,2025-03-24,2025-03-25,2025-03,2024-2025,True,True,4,0.0,6.7,True,-6.7,False,
PYPL,2025-03-25,2025-03-26,2025-03,2024-2025,False,True,2,0.0,0.7000000000000004,True,-0.7000000000000004,False,
PYPL,2025-03-25,2025-03-26,2025-03,2024-2025,False,True,4,0.0,,False,,False,
PYPL,2025-03-26,2025-03-27,2025-03,2024-2025,False,True,2,0.0,0.6999999999999997,True,-0.6999999999999997,False,
PYPL,2025-03-26,2025-03-27,2025-03,2024-2025,False,True,4,0.0,,False,,False,
PYPL,2025-03-27,2025-03-28,2025-03,2024-2025,False,True,2,0.0,,False,,False,
PYPL,2025-03-27,2025-03-28,2025-03,2024-2025,False,True,4,0.0,,False,,False,
PYPL,2026-03-25,2026-03-26,2026-03,2026,True,True,2,0.0,,False,,False,
PYPL,2026-03-25,2026-03-26,2026-03,2026,True,True,4,0.0,,False,,False,
PYPL,2026-03-26,2026-03-27,2026-03,2026,False,True,2,0.0,,False,,False,
PYPL,2026-03-26,2026-03-27,2026-03,2026,False,True,4,0.0,,False,,False,
PYPL,2026-03-27,2026-03-30,2026-03,2026,False,True,2,0.0,0.6999999999999968,True,-0.6999999999999968,False,
PYPL,2026-03-27,2026-03-30,2026-03,2026,False,True,4,0.0,6.699999999999999,True,-6.699999999999999,False,
PYPL,2026-03-30,2026-03-31,2026-03,2026,False,True,2,0.0,0.6999999999999982,True,-0.6999999999999982,False,
PYPL,2026-03-30,2026-03-31,2026-03,2026,False,True,4,0.0,,False,,False,
PYPL,2026-03-31,2026-04-01,2026-04,2026,False,True,2,0.0,-0.2999999999999996,True,0.2999999999999996,False,
PYPL,2026-03-31,2026-04-01,2026-04,2026,False,True,4,0.0,,False,,False,
PYPL,2026-04-01,2026-04-02,2026-04,2026,False,True,2,0.0,,False,,False,
PYPL,2026-04-01,2026-04-02,2026-04,2026,False,True,4,0.0,,False,,False,
QCOM,2025-12-11,2025-12-12,2025-12,2024-2025,True,False,2,0.0,5.699999999999999,True,-5.699999999999999,False,
QCOM,2025-12-11,2025-12-12,2025-12,2024-2025,True,False,4,0.0,9.699999999999998,True,-9.699999999999998,False,
QCOM,2025-12-12,2025-12-15,2025-12,2024-2025,False,False,2,0.0,25.7,True,-25.7,False,
QCOM,2025-12-12,2025-12-15,2025-12,2024-2025,False,False,4,0.0,28.7,True,-28.7,False,
QCOM,2025-12-15,2025-12-16,2025-12,2024-2025,False,False,2,0.0,-10.3,True,10.3,False,
QCOM,2025-12-15,2025-12-16,2025-12,2024-2025,False,False,4,0.0,-1.2999999999999992,True,1.2999999999999992,False,
QCOM,2025-12-16,2025-12-17,2025-12,2024-2025,False,False,2,0.0,1.7000000000000004,True,-1.7000000000000004,False,
QCOM,2025-12-16,2025-12-17,2025-12,2024-2025,False,False,4,0.0,-13.299999999999999,True,13.299999999999999,False,
QCOM,2025-12-17,2025-12-18,2025-12,2024-2025,False,False,2,0.0,22.699999999999996,True,-22.699999999999996,False,
QCOM,2025-12-17,2025-12-18,2025-12,2024-2025,False,False,4,0.0,32.7,True,-32.7,False,
QCOM,2025-12-18,2025-12-19,2025-12,2024-2025,False,False,2,0.0,17.7,True,-17.7,False,
QCOM,2025-12-18,2025-12-19,2025-12,2024-2025,False,False,4,0.0,21.7,True,-21.7,False,
QCOM,2025-12-19,2025-12-22,2025-12,2024-2025,True,False,2,0.0,1.7000000000000004,True,-1.7000000000000004,False,
QCOM,2025-12-19,2025-12-22,2025-12,2024-2025,True,False,4,0.0,9.7,True,-9.7,False,
QCOM,2025-12-22,2025-12-23,2025-12,2024-2025,False,False,2,0.0,9.699999999999998,True,-9.699999999999998,False,
QCOM,2025-12-22,2025-12-23,2025-12,2024-2025,False,False,4,0.0,17.699999999999996,True,-17.699999999999996,False,
QCOM,2025-12-23,2025-12-24,2025-12,2024-2025,False,False,2,0.0,10.699999999999998,True,-10.699999999999998,False,
QCOM,2025-12-23,2025-12-24,2025-12,2024-2025,False,False,4,0.0,11.699999999999998,True,-11.699999999999998,False,
QCOM,2025-12-24,2025-12-26,2025-12,2024-2025,False,False,2,0.0,8.7,True,-8.7,False,
QCOM,2025-12-24,2025-12-26,2025-12,2024-2025,False,False,4,0.0,11.699999999999998,True,-11.699999999999998,False,
QCOM,2025-12-26,2025-12-29,2025-12,2024-2025,False,False,2,0.0,-12.3,True,12.3,False,
QCOM,2025-12-26,2025-12-29,2025-12,2024-2025,False,False,4,0.0,-20.3,True,20.3,False,
QCOM,2025-12-29,2025-12-30,2025-12,2024-2025,False,False,2,0.0,-3.3000000000000007,True,3.3000000000000007,False,
QCOM,2025-12-29,2025-12-30,2025-12,2024-2025,False,False,4,0.0,-99.3,True,99.3,False,
QCOM,2025-12-30,2025-12-31,2025-12,2024-2025,True,False,2,0.0,-38.3,True,38.3,False,
QCOM,2025-12-30,2025-12-31,2025-12,2024-2025,True,False,4,0.0,-48.3,True,48.3,False,
QCOM,2025-12-31,2026-01-02,2026-01,2024-2025,False,False,2,0.0,-306.3,True,306.3,False,
QCOM,2025-12-31,2026-01-02,2026-01,2024-2025,False,False,4,0.0,-229.29999999999995,True,229.29999999999995,False,
QCOM,2026-02-05,2026-02-06,2026-02,2026,True,False,2,0.0,5.699999999999999,True,-5.699999999999999,False,
QCOM,2026-02-05,2026-02-06,2026-02,2026,True,False,4,0.0,-3.3000000000000007,True,3.3000000000000007,False,
QCOM,2026-02-06,2026-02-09,2026-02,2026,False,False,2,0.0,-23.299999999999997,True,23.299999999999997,False,
QCOM,2026-02-06,2026-02-09,2026-02,2026,False,False,4,0.0,4.700000000000001,True,-4.700000000000001,False,
QCOM,2026-02-09,2026-02-10,2026-02,2026,False,False,2,0.0,-9.300000000000004,True,9.300000000000004,False,
QCOM,2026-02-09,2026-02-10,2026-02,2026,False,False,4,0.0,3.6999999999999966,True,-3.6999999999999966,False,
QCOM,2026-02-10,2026-02-11,2026-02,2026,False,False,2,0.0,8.7,True,-8.7,False,
QCOM,2026-02-10,2026-02-11,2026-02,2026,False,False,4,0.0,20.699999999999996,True,-20.699999999999996,False,
QCOM,2026-02-11,2026-02-12,2026-02,2026,False,False,2,0.0,-12.3,True,12.3,False,
QCOM,2026-02-11,2026-02-12,2026-02,2026,False,False,4,0.0,-4.3,True,4.3,False,
QCOM,2026-02-12,2026-02-13,2026-02,2026,False,False,2,0.0,4.700000000000001,True,-4.700000000000001,False,
QCOM,2026-02-12,2026-02-13,2026-02,2026,False,False,4,0.0,11.7,True,-11.7,False,
QCOM,2026-02-13,2026-02-17,2026-02,2026,True,False,2,0.0,28.7,True,-28.7,False,
QCOM,2026-02-13,2026-02-17,2026-02,2026,True,False,4,0.0,41.7,True,-41.7,False,
QCOM,2026-02-17,2026-02-18,2026-02,2026,False,False,2,0.0,-1.2999999999999992,True,1.2999999999999992,False,
QCOM,2026-02-17,2026-02-18,2026-02,2026,False,False,4,0.0,-0.2999999999999996,True,0.2999999999999996,False,
QCOM,2026-02-18,2026-02-19,2026-02,2026,False,False,2,0.0,3.7,True,-3.7,False,
QCOM,2026-02-18,2026-02-19,2026-02,2026,False,False,4,0.0,-1.2999999999999992,True,1.2999999999999992,False,
QCOM,2026-02-19,2026-02-20,2026-02,2026,False,False,2,0.0,-25.3,True,25.3,False,
QCOM,2026-02-19,2026-02-20,2026-02,2026,False,False,4,0.0,22.7,True,-22.7,False,
QCOM,2026-02-20,2026-02-23,2026-02,2026,False,False,2,0.0,-29.300000000000004,True,29.300000000000004,False,
QCOM,2026-02-20,2026-02-23,2026-02,2026,False,False,4,0.0,4.700000000000001,True,-4.700000000000001,False,
QCOM,2026-02-23,2026-02-24,2026-02,2026,False,False,2,0.0,14.699999999999992,True,-14.699999999999992,False,
QCOM,2026-02-23,2026-02-24,2026-02,2026,False,False,4,0.0,98.7,True,-98.7,False,
QCOM,2026-02-24,2026-02-25,2026-02,2026,True,False,2,0.0,-0.30000000000000104,True,0.30000000000000104,False,
QCOM,2026-02-24,2026-02-25,2026-02,2026,True,False,4,0.0,4.699999999999999,True,-4.699999999999999,False,
QCOM,2026-02-25,2026-02-26,2026-02,2026,False,False,2,0.0,14.699999999999998,True,-14.699999999999998,False,
QCOM,2026-02-25,2026-02-26,2026-02,2026,False,False,4,0.0,15.7,True,-15.7,False,
QCOM,2026-02-26,2026-02-27,2026-02,2026,False,False,2,0.0,-1.2999999999999992,True,1.2999999999999992,False,
QCOM,2026-02-26,2026-02-27,2026-02,2026,False,False,4,0.0,-22.300000000000004,True,22.300000000000004,False,
QCOM,2026-02-27,2026-03-02,2026-03,2026,False,False,2,0.0,5.700000000000002,True,-5.700000000000002,False,
QCOM,2026-02-27,2026-03-02,2026-03,2026,False,False,4,0.0,8.700000000000001,True,-8.700000000000001,False,
QCOM,2026-03-02,2026-03-03,2026-03,2026,False,False,2,0.0,-9.299999999999999,True,9.299999999999999,False,
QCOM,2026-03-02,2026-03-03,2026-03,2026,False,False,4,0.0,-3.3,True,3.3,False,
QCOM,2026-03-03,2026-03-04,2026-03,2026,False,False,2,0.0,-2.3,True,2.3,False,
QCOM,2026-03-03,2026-03-04,2026-03,2026,False,False,4,0.0,13.7,True,-13.7,False,
QCOM,2026-03-04,2026-03-05,2026-03,2026,True,False,2,0.0,-16.3,True,16.3,False,
QCOM,2026-03-04,2026-03-05,2026-03,2026,True,False,4,0.0,1.7000000000000004,True,-1.7000000000000004,False,
QCOM,2026-03-05,2026-03-06,2026-03,2026,False,False,2,0.0,-2.3,True,2.3,False,
QCOM,2026-03-05,2026-03-06,2026-03,2026,False,False,4,0.0,7.700000000000002,True,-7.700000000000002,False,
QCOM,2026-03-06,2026-03-09,2026-03,2026,False,False,2,0.0,18.7,True,-18.7,False,
QCOM,2026-03-06,2026-03-09,2026-03,2026,False,False,4,0.0,-13.300000000000004,True,13.300000000000004,False,
QCOM,2026-03-09,2026-03-10,2026-03,2026,False,False,2,0.0,-20.3,True,20.3,False,
QCOM,2026-03-09,2026-03-10,2026-03,2026,False,False,4,0.0,-8.3,True,8.3,False,
QCOM,2026-03-10,2026-03-11,2026-03,2026,False,False,2,0.0,6.7,True,-6.7,False,
QCOM,2026-03-10,2026-03-11,2026-03,2026,False,False,4,0.0,9.7,True,-9.7,False,
QCOM,2026-03-11,2026-03-12,2026-03,2026,False,False,2,0.0,4.6999999999999975,True,-4.6999999999999975,False,
QCOM,2026-03-11,2026-03-12,2026-03,2026,False,False,4,0.0,6.699999999999999,True,-6.699999999999999,False,
QCOM,2026-03-12,2026-03-13,2026-03,2026,True,False,2,0.0,0.6999999999999982,True,-0.6999999999999982,False,
QCOM,2026-03-12,2026-03-13,2026-03,2026,True,False,4,0.0,1.6999999999999977,True,-1.6999999999999977,False,
QCOM,2026-03-13,2026-03-16,2026-03,2026,False,False,2,0.0,-1.3000000000000005,True,1.3000000000000005,False,
QCOM,2026-03-13,2026-03-16,2026-03,2026,False,False,4,0.0,3.7,True,-3.7,False,
QCOM,2026-03-16,2026-03-17,2026-03,2026,False,False,2,0.0,-57.300000000000004,True,57.300000000000004,False,
QCOM,2026-03-16,2026-03-17,2026-03,2026,False,False,4,0.0,12.699999999999998,True,-12.699999999999998,False,
QCOM,2026-03-17,2026-03-18,2026-03,2026,False,False,2,0.0,0.0,True,0.0,False,
QCOM,2026-03-17,2026-03-18,2026-03,2026,False,False,4,0.0,0.0,True,0.0,False,
QCOM,2026-03-18,2026-03-19,2026-03,2026,False,False,2,0.0,-4.299999999999999,True,4.299999999999999,False,
QCOM,2026-03-18,2026-03-19,2026-03,2026,False,False,4,0.0,2.700000000000001,True,-2.700000000000001,False,
QCOM,2026-03-19,2026-03-20,2026-03,2026,False,False,2,0.0,11.7,True,-11.7,False,
QCOM,2026-03-19,2026-03-20,2026-03,2026,False,False,4,0.0,13.7,True,-13.7,False,
QCOM,2026-03-20,2026-03-23,2026-03,2026,True,False,2,0.0,-4.300000000000001,True,4.300000000000001,False,
QCOM,2026-03-20,2026-03-23,2026-03,2026,True,False,4,0.0,-212.3,True,212.3,False,
QCOM,2026-03-23,2026-03-24,2026-03,2026,False,False,2,0.0,-23.300000000000004,True,23.300000000000004,False,
QCOM,2026-03-23,2026-03-24,2026-03,2026,False,False,4,0.0,8.7,True,-8.7,False,
QCOM,2026-03-24,2026-03-25,2026-03,2026,False,False,2,0.0,14.699999999999994,True,-14.699999999999994,False,
QCOM,2026-03-24,2026-03-25,2026-03,2026,False,False,4,0.0,-18.300000000000004,True,18.300000000000004,False,
QCOM,2026-03-25,2026-03-26,2026-03,2026,False,False,2,0.0,16.7,True,-16.7,False,
QCOM,2026-03-25,2026-03-26,2026-03,2026,False,False,4,0.0,21.7,True,-21.7,False,
QCOM,2026-03-26,2026-03-27,2026-03,2026,False,False,2,0.0,-17.3,True,17.3,False,
QCOM,2026-03-26,2026-03-27,2026-03,2026,False,False,4,0.0,-5.3,True,5.3,False,
QCOM,2026-04-30,2026-05-01,2026-05,2026,True,False,2,-84.3,-90.29999999999998,True,5.999999999999986,True,5.999999999999986
QCOM,2026-04-30,2026-05-01,2026-05,2026,True,False,4,-379.3,-370.3,True,-9.0,True,-9.0
QCOM,2026-05-01,2026-05-04,2026-05,2026,False,False,2,0.0,-266.3,True,266.3,False,
QCOM,2026-05-01,2026-05-04,2026-05,2026,False,False,4,0.0,-2212.3,True,2212.3,False,
QCOM,2026-05-04,2026-05-05,2026-05,2026,False,False,2,0.0,-1228.3000000000002,True,1228.3000000000002,False,
QCOM,2026-05-04,2026-05-05,2026-05,2026,False,False,4,0.0,-4038.2999999999997,True,4038.2999999999997,False,
QCOM,2026-05-05,2026-05-06,2026-05,2026,False,False,2,0.0,-710.3,True,710.3,False,
QCOM,2026-05-05,2026-05-06,2026-05,2026,False,False,4,0.0,-245.3,True,245.3,False,
QCOM,2026-05-06,2026-05-07,2026-05,2026,False,False,2,0.0,-1408.2999999999997,True,1408.2999999999997,False,
QCOM,2026-05-06,2026-05-07,2026-05,2026,False,False,4,0.0,22.700000000000042,True,-22.700000000000042,False,
QCOM,2026-05-07,2026-05-08,2026-05,2026,False,False,2,201.70000000000002,201.70000000000002,True,0.0,True,0.0
QCOM,2026-05-07,2026-05-08,2026-05,2026,False,False,4,274.70000000000005,274.70000000000005,True,0.0,True,0.0
QCOM,2026-05-08,2026-05-11,2026-05,2026,True,False,2,66.7,225.70000000000005,True,-159.00000000000006,True,11.99999999999998
QCOM,2026-05-08,2026-05-11,2026-05,2026,True,False,4,75.7,245.70000000000005,True,-170.00000000000006,True,11.99999999999998
QCOM,2026-05-11,2026-05-12,2026-05,2026,False,False,2,0.0,51.7,True,-51.7,False,
QCOM,2026-05-11,2026-05-12,2026-05,2026,False,False,4,0.0,93.7,True,-93.7,False,
QCOM,2026-05-12,2026-05-13,2026-05,2026,False,False,2,0.0,-18.299999999999994,True,18.299999999999994,False,
QCOM,2026-05-12,2026-05-13,2026-05,2026,False,False,4,0.0,-40.29999999999999,True,40.29999999999999,False,
QCOM,2026-05-13,2026-05-14,2026-05,2026,False,False,2,0.0,31.699999999999992,True,-31.699999999999992,False,
QCOM,2026-05-13,2026-05-14,2026-05,2026,False,False,4,0.0,36.7,True,-36.7,False,
QCOM,2026-05-14,2026-05-15,2026-05,2026,False,False,2,0.0,44.7,True,-44.7,False,
QCOM,2026-05-14,2026-05-15,2026-05,2026,False,False,4,0.0,79.7,True,-79.7,False,
QCOM,2026-05-15,2026-05-18,2026-05,2026,False,False,2,0.0,-1.3000000000000047,True,1.3000000000000047,False,
QCOM,2026-05-15,2026-05-18,2026-05,2026,False,False,4,0.0,33.7,True,-33.7,False,
QCOM,2026-05-18,2026-05-19,2026-05,2026,True,False,2,0.0,-89.30000000000001,True,89.30000000000001,False,
QCOM,2026-05-18,2026-05-19,2026-05,2026,True,False,4,0.0,-1013.2999999999998,True,1013.2999999999998,False,
QCOM,2026-05-19,2026-05-20,2026-05,2026,False,False,2,-431.3,-796.2999999999998,True,364.99999999999983,True,364.99999999999983
QCOM,2026-05-19,2026-05-20,2026-05,2026,False,False,4,-271.3,-256.29999999999995,True,-15.000000000000057,True,560.0
QCOM,2026-05-20,2026-05-21,2026-05,2026,False,False,2,-701.3,-962.3,True,261.0,True,261.0
QCOM,2026-05-20,2026-05-21,2026-05,2026,False,False,4,-356.3,-257.29999999999995,True,-99.00000000000006,True,261.0
QCOM,2026-05-21,2026-05-22,2026-05,2026,False,False,2,0.0,349.70000000000005,True,-349.70000000000005,False,
QCOM,2026-05-21,2026-05-22,2026-05,2026,False,False,4,0.0,384.70000000000005,True,-384.70000000000005,False,
QCOM,2026-05-22,2026-05-26,2026-05,2026,False,False,2,216.70000000000002,37.70000000000002,True,179.0,True,107.0
QCOM,2026-05-22,2026-05-26,2026-05,2026,False,False,4,442.70000000000005,194.70000000000002,True,248.00000000000003,True,107.0
QCOM,2026-05-26,2026-05-27,2026-05,2026,False,False,2,-109.3,-95.3,True,-14.0,True,72.00000000000001
QCOM,2026-05-26,2026-05-27,2026-05,2026,False,False,4,11.699999999999989,-39.3,True,50.999999999999986,True,72.00000000000001
QCOM,2026-05-27,2026-05-28,2026-05,2026,True,False,2,79.7,152.70000000000002,True,-73.00000000000001,True,-28.000000000000043
QCOM,2026-05-27,2026-05-28,2026-05,2026,True,False,4,18.699999999999996,105.70000000000003,True,-87.00000000000003,True,-28.000000000000043
QCOM,2026-05-28,2026-05-29,2026-05,2026,False,False,2,0.0,68.7,True,-68.7,False,
QCOM,2026-05-28,2026-05-29,2026-05,2026,False,False,4,0.0,123.7,True,-123.7,False,
QCOM,2026-05-29,2026-06-01,2026-06,2026,False,False,2,0.0,-68.3,True,68.3,False,
QCOM,2026-05-29,2026-06-01,2026-06,2026,False,False,4,0.0,-202.29999999999998,True,202.29999999999998,False,
QCOM,2026-06-01,2026-06-02,2026-06,2026,False,False,2,95.70000000000005,13.700000000000014,True,82.00000000000003,True,78.00000000000006
QCOM,2026-06-01,2026-06-02,2026-06,2026,False,False,4,291.70000000000005,208.7,True,83.00000000000006,True,78.00000000000006
QCOM,2026-06-02,2026-06-03,2026-06,2026,False,False,2,0.0,281.7,True,-281.7,False,
QCOM,2026-06-02,2026-06-03,2026-06,2026,False,False,4,0.0,300.70000000000005,True,-300.70000000000005,False,
QCOM,2026-06-03,2026-06-04,2026-06,2026,False,False,2,0.0,-81.3,True,81.3,False,
QCOM,2026-06-03,2026-06-04,2026-06,2026,False,False,4,0.0,36.7,True,-36.7,False,
QCOM,2026-06-04,2026-06-05,2026-06,2026,True,False,2,0.0,-6.300000000000001,True,6.300000000000001,False,
QCOM,2026-06-04,2026-06-05,2026-06,2026,True,False,4,0.0,15.7,True,-15.7,False,
QCOM,2026-06-05,2026-06-08,2026-06,2026,False,False,2,0.0,37.7,True,-37.7,False,
QCOM,2026-06-05,2026-06-08,2026-06,2026,False,False,4,0.0,39.7,True,-39.7,False,
QCOM,2026-06-08,2026-06-09,2026-06,2026,False,False,2,0.0,9.7,True,-9.7,False,
QCOM,2026-06-08,2026-06-09,2026-06,2026,False,False,4,0.0,14.699999999999998,True,-14.699999999999998,False,
QCOM,2026-06-09,2026-06-10,2026-06,2026,False,False,2,0.0,-60.300000000000004,True,60.300000000000004,False,
QCOM,2026-06-09,2026-06-10,2026-06,2026,False,False,4,0.0,,False,,False,
QCOM,2026-06-10,2026-06-11,2026-06,2026,False,False,2,0.0,-98.30000000000001,True,98.30000000000001,False,
QCOM,2026-06-10,2026-06-11,2026-06,2026,False,False,4,0.0,,False,,False,
QCOM,2026-06-11,2026-06-12,2026-06,2026,False,False,2,0.0,,False,,False,
QCOM,2026-06-11,2026-06-12,2026-06,2026,False,False,4,0.0,,False,,False,
QCOM,2026-06-12,2026-06-15,2026-06,2026,True,False,2,0.0,,False,,False,
QCOM,2026-06-12,2026-06-15,2026-06,2026,True,False,4,0.0,,False,,False,
RTX,2024-07-26,2024-07-29,2024-07,2024-2025,True,True,2,0.0,,False,,False,
RTX,2024-07-26,2024-07-29,2024-07,2024-2025,True,True,4,0.0,,False,,False,
RTX,2024-07-29,2024-07-30,2024-07,2024-2025,False,True,2,0.0,3.7,True,-3.7,False,
RTX,2024-07-29,2024-07-30,2024-07,2024-2025,False,True,4,0.0,,False,,False,
RTX,2024-07-30,2024-07-31,2024-07,2024-2025,False,True,2,0.0,-5.3,True,5.3,False,
RTX,2024-07-30,2024-07-31,2024-07,2024-2025,False,True,4,0.0,,False,,False,
RTX,2024-07-31,2024-08-01,2024-08,2024-2025,False,True,2,0.0,,False,,False,
RTX,2024-07-31,2024-08-01,2024-08,2024-2025,False,True,4,0.0,,False,,False,
RTX,2024-08-01,2024-08-02,2024-08,2024-2025,False,True,2,0.0,,False,,False,
RTX,2024-08-01,2024-08-02,2024-08,2024-2025,False,True,4,0.0,,False,,False,
SCHW,2024-07-22,2024-07-23,2024-07,2024-2025,True,True,2,0.0,-6.300000000000001,True,6.300000000000001,False,
SCHW,2024-07-22,2024-07-23,2024-07,2024-2025,True,True,4,0.0,7.700000000000002,True,-7.700000000000002,False,
SCHW,2024-07-23,2024-07-24,2024-07,2024-2025,False,True,2,0.0,-8.3,True,8.3,False,
SCHW,2024-07-23,2024-07-24,2024-07,2024-2025,False,True,4,0.0,,False,,False,
SCHW,2024-07-24,2024-07-25,2024-07,2024-2025,False,True,2,0.0,22.7,True,-22.7,False,
SCHW,2024-07-24,2024-07-25,2024-07,2024-2025,False,True,4,0.0,,False,,False,
SCHW,2024-07-25,2024-07-26,2024-07,2024-2025,False,True,2,0.0,,False,,False,
SCHW,2024-07-25,2024-07-26,2024-07,2024-2025,False,True,4,0.0,,False,,False,
SCHW,2024-07-26,2024-07-29,2024-07,2024-2025,False,True,2,0.0,,False,,False,
SCHW,2024-07-26,2024-07-29,2024-07,2024-2025,False,True,4,0.0,,False,,False,
SCHW,2024-07-29,2024-07-30,2024-07,2024-2025,False,True,2,0.0,-2.3000000000000007,True,2.3000000000000007,False,
SCHW,2024-07-29,2024-07-30,2024-07,2024-2025,False,True,4,0.0,,False,,False,
SCHW,2024-07-30,2024-07-31,2024-07,2024-2025,True,True,2,0.0,1.7000000000000004,True,-1.7000000000000004,False,
SCHW,2024-07-30,2024-07-31,2024-07,2024-2025,True,True,4,0.0,,False,,False,
SCHW,2024-07-31,2024-08-01,2024-08,2024-2025,False,True,2,0.0,,False,,False,
SCHW,2024-07-31,2024-08-01,2024-08,2024-2025,False,True,4,0.0,,False,,False,
SCHW,2024-08-01,2024-08-02,2024-08,2024-2025,False,True,2,0.0,,False,,False,
SCHW,2024-08-01,2024-08-02,2024-08,2024-2025,False,True,4,0.0,,False,,False,
SCHW,2026-04-17,2026-04-20,2026-04,2026,True,True,2,0.0,,False,,False,
SCHW,2026-04-17,2026-04-20,2026-04,2026,True,True,4,0.0,,False,,False,
SCHW,2026-04-20,2026-04-21,2026-04,2026,False,True,2,0.0,,False,,False,
SCHW,2026-04-20,2026-04-21,2026-04,2026,False,True,4,0.0,,False,,False,
SCHW,2026-04-21,2026-04-22,2026-04,2026,False,True,2,0.0,,False,,False,
SCHW,2026-04-21,2026-04-22,2026-04,2026,False,True,4,0.0,,False,,False,
TEVA,2024-08-01,2024-08-02,2024-08,2024-2025,True,True,2,0.0,,False,,False,
TEVA,2024-08-01,2024-08-02,2024-08,2024-2025,True,True,4,0.0,,False,,False,
TEVA,2025-03-24,2025-03-25,2025-03,2024-2025,True,True,2,0.0,-5.3,True,5.3,False,
TEVA,2025-03-24,2025-03-25,2025-03,2024-2025,True,True,4,0.0,-3.3,True,3.3,False,
TEVA,2025-03-25,2025-03-26,2025-03,2024-2025,False,True,2,0.0,-4.300000000000001,True,4.300000000000001,False,
TEVA,2025-03-25,2025-03-26,2025-03,2024-2025,False,True,4,0.0,,False,,False,
TEVA,2025-03-26,2025-03-27,2025-03,2024-2025,False,True,2,0.0,-4.3,True,4.3,False,
TEVA,2025-03-26,2025-03-27,2025-03,2024-2025,False,True,4,0.0,,False,,False,
