ticker,tradeDate,stockPrice,confidence,exErnIv30d,ieeEarnEffect,iv10d,iv30d,iv90d,mwAdj30,dlt5Iv10d,dlt5Iv30d,exErnDlt25Iv30d,exErnDlt75Iv30d,dlt95Iv10d,dlt95Iv30d,rr25,callskew,call_wing_30,call_wing_10,put_wing_10,call_kink,rr25_pct252,callskew_pct252,call_wing_10_pct252,put_wing_10_pct252,call_kink_pct252,iv10d_pct252,return_5d_pct,drawdown_20d_pct,sma50,sma200,extension_50d_pct,sma50_rising,above_200d,above_50d,return_63d_pct,relative_return_63d_pct,tradeDate_core,priorCls,mktCap,mktWidthVol,stkVolu,avgOptVolu20d,sector,nextErn,bestEtf,sectorName,ivPctile1m,ivPctile1y,confidence_core,wksNextErn,oi,ivRank1y,ivPct1y,ivRank1m,ivPct1m,dollar_stock_volume,broad_universe,liquid_final,rs63_cross_section_pct,buy_surface_tier,buy_technical_good,buy_first_standard,buy_first_puke,sell_archetype,earnings_near_front_expiry,sell_first_actionable,buy_score,sell_score,universe_size,liquid_universe_size,putskew,putskew_pct252,buy_first_put_tail_inventory,put_inventory_score,original_surface_pass,grab_surface_pass,original_surface_exclusions
CCL,2026-08-27,24.98,0.910823,38.8407,2.32111,37.2819,38.8407,43.8977,0.0286311,44.6588,41.2107,39.1357,40.206599999999995,39.5383,42.531400000000005,1.0708999999999946,0.2950000000000017,2.3700000000000045,7.376899999999999,2.2563999999999993,3.4480999999999966,1.1904761904761905,96.82539682539682,97.22222222222223,0.7936507936507936,59.523809523809526,12.301587301587302,-1.4984227129337446,-16.342933690555927,27.5246,27.8617,-9.244820996490411,True,False,False,-10.912981455064186,-8.716762322407657,2026-08-27,25.59,34213835.0,2.86311,17275337,33099.15,Travel & Tourism Services,0000-00-00,XLY,C. Cyclical,33,22,91.0823,4,1002679,22.28,24.21,24.59,38.1,442075873.83,True,True,25.32894736842105,,False,False,False,,False,False,10.277777777777779,27.698412698412696,304,270,,,,,False,False,kink rank <70; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high
CRDO,2026-08-27,236.38,0.911408,78.4163,2.61684,117.193,92.4701,87.4701,0.0930881,126.49999999999999,98.7355,80.25139999999999,78.10249999999999,114.188,95.0705,-2.1488999999999976,1.8350999999999829,6.2654,9.306999999999988,-3.0049999999999955,27.764499999999984,7.936507936507937,90.47619047619048,85.31746031746032,0.3968253968253968,95.63492063492063,82.53968253968254,2.4665135029693586,-16.951832203211183,239.5862,174.07605,-1.3382239878590663,True,True,False,5.118512918575169,7.314732051231698,2026-08-27,226.49,44079646.0,9.30881,4620082,17972.1,Semiconductors,0000-00-00,XLK,Technology,14,14,91.1408,0,189591,23.73,13.89,3.22,14.29,1046402372.1800001,True,True,60.85526315789473,,True,False,False,grab,True,False,21.269841269841272,23.313492063492063,304,270,,,,,False,True,IVR outside 30–70; more than 5% below 20-day high; near-front earnings flag
CRM,2026-08-27,254.25,0.82867,41.272999999999996,2.61213,45.9179,41.272999999999996,41.6568,0.0270469,54.8565,51.5899,42.662099999999995,40.7694,49.967600000000004,47.999399999999994,-1.8926999999999978,1.3890999999999991,10.316900000000004,8.938599999999994,4.049700000000001,3.266599999999997,2.380952380952381,97.22222222222223,94.84126984126983,20.238095238095237,61.507936507936506,58.73015873015873,23.069848492182587,0.0,179.05840000000003,200.29315000000003,41.99278000920368,True,True,True,44.50949187222917,46.7057110048857,2026-08-27,205.62,208230750.0,2.70469,11918106,88373.95,Application Software,0000-00-00,XLK,Technology,48,52,82.867,13,871900,62.73,51.59,19.29,47.62,2450600955.7200003,True,True,95.72368421052632,,False,False,False,,False,False,10.376984126984127,27.55952380952381,304,270,,,,,False,False,kink rank <70
CVNA,2026-08-27,74.42,0.912564,55.39039999999999,2.85811,54.60509999999999,55.39039999999999,64.2219,0.0561284,57.4201,56.372,54.5315,57.1857,61.3406,65.95259999999999,2.654199999999996,-0.8588999999999913,0.9816000000000074,2.815000000000005,6.735500000000009,1.048099999999998,2.380952380952381,96.82539682539682,90.47619047619048,5.9523809523809526,37.698412698412696,24.206349206349206,5.157552635297447,-1.8076263359282252,67.7746,258.81445,9.80514824137655,True,False,True,1.2241566920565994,3.420375824713129,2026-08-27,73.95,81826651.0,5.61284,10901130,57421.25,Auto Dealerships,0000-00-00,XLY,C. Cyclical,29,25,91.2564,8,1054389,25.03,25.4,27.58,33.33,806138563.5,True,True,51.31578947368421,,False,False,False,,False,False,10.396825396825395,25.932539682539684,304,270,,,,,False,False,kink rank <70; IVR outside 30–70
GAP,2026-08-27,20.82,0.704647,56.0976,2.97303,113.87799999999999,68.6338,56.117,0.0978616,128.605,79.6254,57.72350000000001,58.6535,121.554,74.5208,0.9299999999999926,1.6259000000000086,10.991600000000005,14.727000000000004,7.676000000000016,48.97959999999999,5.158730158730159,94.44444444444444,94.84126984126983,29.761904761904763,98.80952380952381,99.2063492063492,5.6852791878172715,-3.700277520814066,20.0528,23.97885,3.8258996249900257,False,False,True,-17.479191438763376,-15.282972306106846,2026-08-27,21.15,7494761.0,9.78616,5623604,12892.9,Apparel Retail Stores,0000-00-00,XLY,C. Cyclical,71,73,70.4647,13,224485,47.63,70.24,41.68,61.9,118939224.6,True,True,18.092105263157894,,False,False,False,grab,False,True,10.793650793650794,54.42460317460318,304,270,,,,,True,True,passed original surface
GS,2026-08-27,1038.65,0.945986,29.5247,1.95594,28.169100000000004,29.5247,31.7436,0.0321302,30.947000000000003,30.710500000000003,29.264200000000002,30.1416,30.558400000000002,34.337,0.877399999999998,-0.26049999999999685,1.185800000000004,2.777899999999999,2.3892999999999986,0.2364999999999995,0.7936507936507936,96.82539682539682,97.61904761904762,1.5873015873015872,28.96825396825397,26.58730158730159,3.52440470850901,-2.6223022257223616,1051.7128,941.7507500000002,-1.2420501110188997,True,True,False,3.1204702051190525,5.316689337775582,2026-08-27,1040.46,306395458.0,3.21302,1948432,34181.95,Investment Banking & Brokerage,0000-00-00,XLF,Financials,14,51,94.5986,6,466070,35.85,51.19,5.46,14.29,2027265558.72,True,True,56.25,,True,False,False,,False,False,20.238095238095237,26.210317460317462,304,270,,,,,False,False,kink rank <70
HOOD,2026-08-27,110.04,0.942836,61.609100000000005,2.44016,61.141400000000004,61.609100000000005,66.081,0.0440465,71.28219999999999,70.1616,62.7103,61.2102,65.661,65.6427,-1.5000999999999962,1.1011999999999915,8.552500000000002,10.140799999999984,4.519599999999997,1.1205999999999818,7.142857142857143,86.9047619047619,86.5079365079365,5.158730158730159,44.84126984126984,28.174603174603174,16.210793114373235,-1.468481375358166,101.4242,95.5849,8.494816818865726,True,True,True,30.704359187551965,32.900578320208496,2026-08-27,108.54,98935013.0,4.40465,19653684,208534.2,Investment Banking & Brokerage,0000-00-00,XLF,Financials,43,40,94.2836,9,1674501,40.46,40.48,39.4,42.86,2133210861.3600001,True,True,89.80263157894737,,True,False,False,,False,False,21.36904761904762,25.892857142857146,304,270,,,,,False,False,kink rank <70
LEN,2026-08-27,85.47,0.815772,37.0834,2.21784,34.645900000000005,41.5229,38.8436,0.0698313,41.8433,43.798500000000004,37.2192,37.9857,37.912400000000005,43.3957,0.7665000000000006,0.13580000000000325,2.2756000000000043,7.197399999999995,3.2665000000000006,-1.955200000000005,11.11111111111111,73.41269841269842,86.5079365079365,9.126984126984127,33.333333333333336,11.11111111111111,-0.5121638924455829,-3.728317188555985,86.36160000000001,99.50475,-1.0324032903512803,False,False,False,-4.705095328353215,-2.5088761956966854,2026-08-27,87.15,20589308.0,6.98313,2304120,6085.75,Residential Homebuilding,0000-00-00,XLY,C. Cyclical,10,22,81.5772,3,83648,34.07,21.83,5.35,9.52,200804058.0,True,True,37.5,,False,False,False,,False,False,12.44047619047619,25.31746031746032,304,270,,,,,False,False,kink rank <70; local RR rank >10; five-day return <=0
LOW,2026-08-27,206.83,0.904239,26.556600000000003,2.09072,26.4583,26.556600000000003,28.583599999999997,0.0263919,31.4531,28.4219,26.766099999999998,27.3796,29.9692,30.6823,0.6135000000000019,0.2094999999999949,1.8652999999999977,4.994799999999998,3.5108999999999995,3.0311999999999983,3.1746031746031744,93.65079365079364,94.04761904761905,9.126984126984127,71.82539682539682,38.095238095238095,-5.136907764986464,-7.413044451407835,215.1164,237.1155,-3.8520540507371748,True,False,False,-4.712982585460235,-2.5167634528037057,2026-08-27,210.36,115971037.0,2.63919,2866227,7702.5,Home Improvement Stores,0000-00-00,XLY,C. Cyclical,5,54,90.4239,11,120473,50.94,53.97,0.0,4.76,602939511.72,True,True,37.17105263157895,,False,False,False,other,False,False,10.634920634920636,32.99603174603175,304,270,,,,,False,False,five-day return <=0; more than 5% below 20-day high
LRCX,2026-08-27,315.22,0.960714,57.983200000000004,2.55177,57.4372,57.983200000000004,63.554,0.0503277,63.531800000000004,62.547,58.7156,57.608000000000004,60.8481,60.1295,-1.107599999999998,0.7323999999999984,4.563799999999993,6.094600000000007,3.410900000000005,0.984800000000007,0.0,94.84126984126983,95.23809523809524,1.5873015873015872,40.476190476190474,35.317460317460316,2.2578342957243924,-8.007937897624462,332.33399999999995,256.51335,-5.14963861657246,False,True,False,-1.1849529780564194,1.01126615460011,2026-08-27,312.88,394441406.0,5.03277,9472403,42880.4,Semiconductor Equipment & Materials Manufacturing,0000-00-00,XLK,Technology,5,44,96.0714,7,563758,44.24,43.65,0.0,4.76,2963725450.64,True,True,43.75,,True,False,False,,False,False,20.257936507936506,26.54761904761905,304,270,,,,,False,False,kink rank <70; more than 5% below 20-day high
MELI,2026-08-27,1915.97,0.908276,33.146,4.0,32.6982,33.146,37.4823,0.0746165,35.594500000000004,32.289899999999996,32.1517,34.206599999999995,33.6586,35.9531,2.0548999999999964,-0.9943000000000026,-0.856100000000005,2.8963000000000036,0.9603999999999999,3.3046000000000078,25.0,69.84126984126983,89.68253968253968,7.5396825396825395,69.84126984126983,11.11111111111111,-0.37230972425161823,-3.717681348777613,1815.6452000000002,1863.1416,5.525572947842439,True,True,True,13.305972311750057,15.502191444406588,2026-08-27,1950.44,97133552.0,7.46165,488720,8141.05,E-commerce & Internet Retail,0000-00-00,XLY,C. Cyclical,52,17,90.8276,9,66666,29.67,17.06,17.63,52.38,953219036.8000001,True,True,75.32894736842105,,True,False,False,,False,False,24.00793650793651,27.46031746031746,304,270,,,,,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70
MS,2026-08-27,215.0,0.915717,27.6256,2.35746,27.0135,27.6256,30.787799999999997,0.0346523,27.8001,27.8156,26.8714,28.9202,32.0888,33.3042,2.0488,-0.7541999999999973,0.19000000000000128,0.7866,5.075299999999999,-0.015499999999999403,5.158730158730159,90.87301587301587,90.07936507936508,13.492063492063492,30.555555555555557,31.349206349206348,3.4897713598074587,-1.799579793550743,216.8186,189.521,-0.83876567785236,True,True,False,5.330197922790503,7.526417055447032,2026-08-27,214.08,337671753.0,3.46523,4527701,12379.4,Investment Banking & Brokerage,0000-00-00,XLF,Financials,5,44,91.5717,6,375687,36.05,44.05,0.0,4.76,969290230.08,True,True,62.17105263157895,,True,False,False,,False,False,20.97222222222222,25.535714285714285,304,270,,,,,False,False,kink rank <70
MSTR,2026-08-27,137.07,0.89937,74.3716,1.73061,76.5314,74.3716,78.45060000000001,0.039344,103.77700000000002,118.10400000000001,79.0386,71.8118,84.5151,85.5787,-7.226799999999997,4.667000000000002,43.73240000000001,27.24560000000001,7.983699999999999,-14.326999999999998,2.7777777777777777,95.23809523809524,96.03174603174604,1.5873015873015872,1.5873015873015872,63.888888888888886,22.31840085668391,0.0,100.18379999999999,141.72215,36.818527546369786,False,False,True,-9.96452968996323,-7.768310557306701,2026-08-27,123.19,54455397.0,3.9344,22496260,477950.05,Application Software,0000-00-00,XLK,Technology,76,66,89.937,9,2800551,48.07,67.46,67.92,80.95,2771314269.4,True,True,26.973684210526315,,False,False,False,,False,False,10.515873015873016,24.682539682539684,304,270,,,,,False,False,kink rank <70
PANW,2026-08-27,386.09,0.947012,52.884100000000004,2.54938,85.0162,62.0078,58.974199999999996,0.0534722,91.44640000000001,64.2051,53.5334,52.912800000000004,89.2833,65.7063,-0.620599999999996,0.6492999999999967,2.1972999999999985,6.4302000000000135,4.267099999999999,27.24130000000001,3.5714285714285716,92.06349206349206,92.85714285714286,13.88888888888889,98.80952380952381,98.80952380952381,10.216956894090767,-1.950377123701652,341.2368,228.6611,13.14430331078007,True,True,True,49.850572482049294,52.046791614705825,2026-08-27,339.31,313118990.0,5.34722,5524714,31106.95,Infrastructure Software,0000-00-00,XLK,Technology,43,86,94.7012,0,568905,75.02,87.3,39.58,52.38,1874590707.34,True,True,97.69736842105263,,True,False,False,grab,True,False,20.753968253968253,24.226190476190474,304,270,,,,,False,True,IVR outside 30–70; near-front earnings flag
PYPL,2026-08-27,61.48,0.793325,32.6791,4.0,37.209900000000005,32.6791,32.7374,0.0710154,48.243900000000004,30.1332,31.188100000000002,34.575,34.382000000000005,37.213,3.3869000000000007,-1.490999999999996,-2.5458999999999996,11.033999999999999,-2.8278999999999996,18.110700000000005,83.73015873015873,7.5396825396825395,89.68253968253968,0.3968253968253968,92.85714285714286,57.93650793650794,-1.8988351683421167,-1.8988351683421167,53.5804,51.36285,14.743450963411986,True,True,True,38.43728889889664,40.63350803155317,2026-08-27,61.81,52593735.0,7.10154,10347632,46169.1,Credit & Lending Services,0000-00-00,XLF,Financials,57,16,79.3325,8,1820264,15.45,15.87,58.38,57.14,639587133.9200001,True,True,92.76315789473685,better,True,True,False,other,False,False,72.99603174603175,33.611111111111114,304,270,,,,,False,False,local RR rank >10; five-day return <=0; IVR outside 30–70
RCL,2026-08-27,284.32,0.905982,36.120799999999996,2.56132,36.6168,36.120799999999996,41.251,0.0480437,40.5749,36.125099999999996,35.956900000000005,37.3433,40.1295,41.044399999999996,1.3863999999999947,-0.16389999999999105,0.004300000000000637,3.9581000000000017,3.5127000000000024,4.449800000000003,1.1904761904761905,97.22222222222223,86.9047619047619,5.158730158730159,65.47619047619048,9.126984126984127,-0.8923591745677695,-13.506935994159175,302.659,287.6856,-6.059294453493869,True,False,False,1.430559023937783,3.6267781565943125,2026-08-27,290.0,76041977.0,4.80437,1619937,2732.95,Travel & Tourism Services,0000-00-00,XLY,C. Cyclical,10,12,90.5982,8,100776,7.63,11.11,1.3,9.52,469781730.0,True,True,51.64473684210527,,False,False,False,,False,False,10.257936507936506,26.964285714285715,304,270,,,,,False,False,kink rank <70; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high
S,2026-08-27,22.8,0.857007,64.3343,2.66322,116.329,76.327,63.9216,0.133642,135.746,79.1205,64.7043,64.6221,121.526,87.8553,-0.08220000000000027,0.37000000000000455,2.7935000000000088,19.417000000000016,5.197000000000003,56.6255,50.79365079365079,24.603174603174605,89.28571428571429,32.142857142857146,99.60317460317461,99.60317460317461,8.726752503576552,-4.282115869017633,19.136799999999997,15.90545,19.14217633042099,True,True,True,26.66666666666666,28.86288579932319,2026-08-27,20.51,7815925.0,13.36424,6367294,17323.6,Infrastructure Software,0000-00-00,XLK,Technology,71,89,85.7007,13,266255,65.6,85.71,59.07,71.43,130593199.94000001,True,True,86.18421052631578,,False,False,False,other,False,False,18.849206349206348,33.90873015873016,304,270,,,,,False,False,local RR rank >10
TFC,2026-08-27,50.36,0.564718,22.7271,2.67858,24.7713,24.7713,25.4911,0.0229101,24.8528,24.8528,21.675,25.0606,30.9303,30.9303,3.3856,-1.0520999999999994,0.08149999999999835,0.08149999999999835,6.158999999999999,0.0,11.904761904761905,84.92063492063492,87.6984126984127,18.253968253968253,18.253968253968253,32.93650793650794,-0.099186669311635,-5.213626952757389,51.3688,49.513999999999996,-1.963837971687099,True,True,False,5.289567217227686,7.485786349884216,2026-08-27,50.67,61521085.0,2.29101,6199981,4077.4,Regional Banking,0000-00-00,XLF,Financials,19,11,56.4718,7,145752,16.29,11.9,13.95,19.05,314153037.27,True,True,61.8421052631579,,True,False,False,,False,False,21.944444444444443,24.68253968253968,304,270,,,,,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high
WMT,2026-08-27,102.63,0.916551,21.7954,3.25237,21.0702,21.7954,25.7044,0.0173864,25.214599999999997,26.1417,22.135199999999998,21.8838,22.7575,23.7243,-0.25139999999999674,0.33979999999999677,4.346299999999999,4.144399999999997,1.6873000000000005,-0.9271000000000029,2.380952380952381,94.04761904761905,87.6984126984127,5.158730158730159,26.984126984126984,17.063492063492063,-0.6004842615012107,-11.273450332843439,112.2702,118.57175,-8.586606241014982,False,False,False,-13.618382291052944,-11.422163158396415,2026-08-27,104.34,816737664.0,1.73864,27293269,162124.9,Discount Retail,0000-00-00,XLP,C. Defensive,10,27,91.6551,12,1256891,29.66,25.79,1.28,9.52,2847779687.46,True,True,22.039473684210524,,False,False,False,,False,False,10.535714285714285,25.119047619047617,304,270,,,,,False,False,kink rank <70; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high
AFRM,2026-08-28,78.38,0.838176,47.4966,4.0,53.673,47.4966,58.419,0.123379,59.6155,54.718,49.9642,48.173899999999996,54.9167,52.4863,-1.790300000000002,2.4675999999999974,7.221400000000003,5.9424999999999955,1.243699999999997,4.897499999999994,0.0,100.0,94.44444444444444,2.380952380952381,70.63492063492063,6.349206349206349,2.53793825222397,-0.9478074055351948,77.27199999999999,66.5188,1.4338958484315212,True,True,True,7.38457322920949,10.480104461874918,2026-08-28,77.49,26249350.0,12.33795,3105025,17782.6,Credit & Lending Services,0000-00-00,XLI,Industrials,5,0,83.8176,9,254739,0.0,0.4,0.0,4.76,240608387.24999997,True,True,68.05555555555556,,True,False,False,grab,False,False,20.0,52.976190476190474,288,247,0.6772999999999954,5.158730158730159,True,63.96825396825397,False,True,IVR outside 30–70
AMAT,2026-08-28,463.26,0.983867,49.1357,2.21871,46.0467,49.1357,55.449099999999994,0.0532973,51.3977,55.314099999999996,51.9162,50.3574,50.93339999999999,51.946099999999994,-1.558800000000005,2.7805000000000035,6.178399999999996,5.350999999999999,4.8866999999999905,-3.916399999999996,3.9682539682539684,99.60317460317461,85.71428571428571,9.126984126984127,7.936507936507937,27.77777777777778,-5.8529447628338005,-15.619023332908322,551.6768,401.55825,-16.02692010974541,True,True,False,2.4050576948583036,5.500588927523731,2026-08-28,482.36,367699404.0,5.32973,7520961,52208.9,Semiconductor Equipment & Materials Manufacturing,0000-00-00,XLK,Technology,5,47,98.3867,10,544662,35.19,47.22,0.0,4.76,3627810747.96,True,True,55.55555555555556,,True,False,False,,False,False,20.416666666666664,23.968253968253965,288,247,1.2216999999999985,21.03174603174603,False,25.0,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high
AVGO,2026-08-28,368.72,0.987021,44.7575,2.01296,67.5408,49.1103,45.250800000000005,0.0235849,72.0489,53.4147,46.0295,43.8863,67.2658,50.1784,-2.1432,1.2719999999999985,4.304400000000001,4.508099999999999,-0.2750000000000057,18.6342,3.5714285714285716,96.03174603174604,86.5079365079365,0.7936507936507936,96.03174603174604,92.46031746031746,0.03526954068207022,-13.362626001550781,386.559,369.32630000000006,-4.614819471283815,False,False,False,-16.312217708073252,-13.216686475407824,2026-08-28,371.54,1733702531.0,2.35849,19704517,246515.05,Semiconductors,0000-00-00,XLK,Technology,52,21,98.7021,0,2234622,24.85,12.7,17.05,38.1,7321016246.18,True,True,22.22222222222222,,False,False,False,grab,True,False,10.555555555555555,23.452380952380956,288,247,-0.8712000000000018,2.380952380952381,True,38.95952380952381,False,True,IVR outside 30–70; more than 5% below 20-day high; near-front earnings flag
BE,2026-08-28,212.26,0.977808,80.3404,2.87795,82.0686,80.3404,88.58930000000001,0.0342684,96.4709,90.1393,83.597,78.47420000000001,85.3936,82.4392,-5.122799999999984,3.2565999999999917,9.798900000000003,14.402299999999997,3.325000000000003,6.331599999999995,13.095238095238095,83.33333333333333,86.9047619047619,13.88888888888889,71.03174603174604,1.1904761904761905,5.66507367582636,-10.968499643471329,237.0912,188.5332,-10.47326935795171,False,True,False,-24.141381651835182,-21.045850419169756,2026-08-28,217.83,62516374.0,3.42684,14246271,107980.95,Electrical Equipment Manufacturing,0000-00-00,XLI,Industrials,5,0,97.7808,8,963898,0.0,0.4,0.0,4.76,3103265211.9300003,True,True,15.972222222222221,,False,False,False,other,False,False,12.142857142857144,32.242063492063494,288,247,-1.866199999999992,9.920634920634921,True,60.39682539682539,False,False,local RR rank >10; IVR outside 30–70; more than 5% below 20-day high
CPNG,2026-08-28,16.55,0.638519,42.0118,2.89757,37.837900000000005,42.0118,48.7512,0.102041,61.4309,43.5006,42.7162,41.4169,46.6133,40.9878,-1.2993000000000023,0.7043999999999997,1.4887999999999977,23.592999999999996,8.775399999999998,17.930300000000003,0.7936507936507936,83.73015873015873,100.0,39.285714285714285,96.42857142857143,35.317460317460316,0.42475728155340065,-1.9549763033175238,16.8694,19.6302,-1.8933690587691232,False,False,False,-0.4211793020457266,2.6743519306197006,2026-08-28,16.23,29748819.0,10.2041,16844154,24195.5,E-commerce & Internet Retail,0000-00-00,XLY,C. Cyclical,29,42,63.8519,9,638139,45.93,42.06,9.32,28.57,273380619.42,True,True,47.91666666666667,,False,False,False,grab,False,True,10.892857142857142,54.82142857142857,288,247,-0.5949000000000026,0.7936507936507936,False,29.682539682539684,True,True,passed original surface
CVNA,2026-08-28,73.97,0.954021,53.7655,2.74671,50.346500000000006,53.7655,63.052299999999995,0.0412627,53.0713,56.1212,52.6648,55.8308,57.2473,63.5366,3.166000000000004,-1.1007000000000033,2.355699999999999,2.724799999999995,6.900799999999997,-3.049900000000001,4.365079365079365,93.25396825396825,90.07936507936508,6.746031746031746,25.0,12.698412698412698,6.095811818703378,-2.401372212692976,67.99640000000001,257.55760000000004,8.785170979640089,True,False,True,0.5163745074058923,3.6119057400713195,2026-08-28,74.09,81331864.0,4.12627,10251083,55882.4,Auto Dealerships,0000-00-00,XLY,C. Cyclical,24,23,95.4021,8,1066296,23.05,23.02,26.61,23.81,759502739.47,True,True,51.388888888888886,,False,False,False,,False,False,10.773809523809524,25.257936507936506,288,247,2.0653000000000006,4.761904761904762,True,40.12460317460318,False,False,kink rank <70; IVR outside 30–70
EXPE,2026-08-28,327.56,0.934085,36.9146,3.47549,36.104,36.9146,42.4251,0.0673979,39.5293,34.1149,35.127199999999995,38.8346,41.3535,40.7584,3.707400000000007,-1.7874000000000052,-2.7997000000000014,3.4253,5.249499999999998,5.4144000000000005,24.206349206349206,55.15873015873016,86.11111111111111,15.476190476190476,72.61904761904762,28.96825396825397,1.1955883715901061,-3.214750029547331,288.91139999999996,257.644,13.377319136593457,True,True,True,45.472309810365516,48.567841043030946,2026-08-28,318.92,41785144.0,6.73979,1569857,4069.05,Travel & Tourism Services,0000-00-00,XLY,C. Cyclical,14,30,93.4085,9,65995,32.95,29.76,2.81,14.29,500658794.44,True,True,97.56944444444444,,True,False,False,other,False,False,24.66269841269841,32.242063492063494,288,247,1.9200000000000017,11.11111111111111,True,24.986507936507934,False,False,local RR rank >10
FDX,2026-08-28,331.02,0.944826,24.6343,4.0,23.4968,24.6343,29.3047,0.0370563,28.0487,24.671699999999998,24.5242,25.6276,27.127000000000002,28.395500000000002,1.1034000000000006,-0.1100999999999992,0.0373999999999981,4.5519,3.630200000000002,3.3770000000000024,6.746031746031746,88.88888888888889,87.3015873015873,28.96825396825397,66.26984126984127,4.365079365079365,1.8899285890174866,-2.2819188191882,319.4682,334.00895,3.615946751507648,False,False,True,-19.590934486360446,-16.49540325369502,2026-08-28,331.41,78342647.0,3.70563,1447576,4797.65,Freight & Logistics Services,0000-00-00,XLI,Industrials,5,6,94.4826,8,59049,24.72,5.56,0.0,4.76,479741162.16,True,True,19.444444444444446,,False,False,False,,False,False,11.23015873015873,27.043650793650794,288,247,0.9933000000000014,9.523809523809524,True,37.02603174603175,False,False,kink rank <70; IVR outside 30–70
HPE,2026-08-28,52.27,0.895813,57.163,3.05763,94.8638,71.3119,62.9509,0.0921723,103.67900000000002,75.4546,58.94239999999999,55.9199,92.8736,70.0626,-3.0224999999999937,1.7793999999999954,4.142700000000005,8.815200000000019,-1.9902000000000015,28.224400000000017,6.746031746031746,88.0952380952381,88.4920634920635,5.9523809523809526,96.82539682539682,97.22222222222223,-2.3538202876891456,-12.737896494156919,49.504400000000004,32.4878,5.5865741227042465,True,True,True,21.191745884535116,24.287277117200542,2026-08-28,54.41,69354663.0,9.21723,15686304,51899.3,Communications Equipment Manufacturing,0000-00-00,XLK,Technology,10,75,89.5813,0,572314,42.15,74.6,1.62,9.52,853491800.64,True,True,84.375,,True,False,False,other,True,False,21.26984126984127,3.69047619047619,288,247,-1.2430999999999983,3.9682539682539684,False,27.857142857142858,False,False,five-day return <=0; more than 5% below 20-day high; near-front earnings flag
NBIS,2026-08-28,209.54,0.975795,79.20519999999999,2.23331,74.8748,79.20519999999999,89.04560000000001,0.0520149,88.2494,90.8709,80.71979999999999,79.5311,85.50229999999999,89.2074,-1.1886999999999972,1.5146000000000015,11.665700000000015,13.374600000000001,10.627499999999998,-2.6215000000000117,25.396825396825395,72.22222222222223,86.11111111111111,19.444444444444443,29.761904761904763,6.746031746031746,-4.29341372065406,-23.307224946929228,219.24040000000002,151.82645,-4.424549489966278,False,True,False,-7.389728630778746,-4.294197398113319,2026-08-28,218.48,52284285.0,5.20149,25947395,239790.7,Internet Content & Media,0000-00-00,XLK,Technology,5,8,97.5795,10,1355068,18.07,7.94,0.0,4.76,5668986859.599999,True,True,33.68055555555556,,False,False,False,,False,False,13.928571428571427,25.099206349206348,288,247,0.3259000000000043,22.61904761904762,True,37.32682539682539,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high
NU,2026-08-28,14.3,0.670751,35.6223,3.70082,33.768,35.6223,43.833299999999994,0.0433366,40.4885,38.5333,36.0533,36.2864,35.5786,37.467099999999995,0.2331000000000003,0.4309999999999974,2.9109999999999943,6.720500000000001,1.8106000000000009,1.955200000000005,3.1746031746031744,75.39682539682539,90.87301587301587,4.365079365079365,68.65079365079364,19.841269841269842,-1.9876627827278948,-5.982905982905984,13.963799999999999,14.9935,2.4076540769704557,True,False,True,9.077040427154849,12.172571659820276,2026-08-28,14.88,68734302.0,4.33366,64269521,78484.1,Regional Banking,0000-00-00,XLF,Financials,86,58,67.0751,10,1701918,47.85,58.33,54.78,90.48,956330472.48,True,True,70.83333333333334,,False,False,False,,False,False,11.547619047619047,27.519841269841272,288,247,0.6640999999999977,1.5873015873015872,False,29.047619047619044,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high
NVDA,2026-08-28,216.99,0.978816,32.6538,2.42795,32.414,32.6538,37.0612,0.00513055,38.2148,35.431400000000004,32.596199999999996,33.819300000000005,44.6267,39.438,1.2231000000000094,-0.05760000000000076,2.7776000000000067,5.800799999999995,12.212699999999998,2.783399999999993,12.698412698412698,86.5079365079365,90.07936507936508,46.03174603174603,80.55555555555556,12.301587301587302,0.7662301476734523,-4.974819356251359,208.389,195.8096,4.127377164821566,True,True,True,-0.02303722816070497,3.072494004504722,2026-08-28,227.98,5255714790.0,0.51306,124051040,3349496.95,Semiconductors,0000-00-00,XLK,Technology,19,2,97.8816,11,16147517,7.08,3.17,15.79,28.57,28281156099.199997,True,True,50.34722222222222,,True,False,False,other,False,False,21.944444444444443,33.035714285714285,288,247,1.1655000000000086,11.507936507936508,True,53.07873015873016,False,False,local RR rank >10; IVR outside 30–70
