W,cons,r2,ddn,mag,cp,nx,pc,p,n_up,n_dn,days_up,days_dn,ep_up,ep_dn,fill_up,fill_dn,advS15_up,advL15_dn,ttf_up,ttf_dn,base_fill_up,base_adv15_up,base_fill_dn,base_adv15_dn,lift_up,lift_dn
15,0.6,0.85,0.25,0.5,True,True,False,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.25,0.5,True,True,True,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.25,0.5,True,True,True,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.25,0.5,True,True,True,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.25,1.0,False,False,False,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.25,1.0,False,False,False,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.25,1.0,False,False,False,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.25,1.0,False,False,True,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.25,1.0,False,False,True,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.25,1.0,False,False,True,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.25,1.0,False,True,False,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.25,1.0,False,True,False,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.25,1.0,False,True,False,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.25,1.0,False,True,True,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.25,1.0,False,True,True,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.25,1.0,False,True,True,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.25,1.0,True,False,False,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.25,1.0,True,False,False,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.25,1.0,True,False,False,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.25,1.0,True,False,True,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.25,1.0,True,False,True,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.25,1.0,True,False,True,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.25,1.0,True,True,False,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.25,1.0,True,True,False,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.25,1.0,True,True,False,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.25,1.0,True,True,True,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.25,1.0,True,True,True,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.25,1.0,True,True,True,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.25,2.0,False,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,False,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,False,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,False,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,True,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,True,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,True,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,True,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.25,2.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,0.5,False,False,False,3.0,9,2,2,2,4,2,0.7777777777777778,0.5,0.0,0.0,4.0,26.0,0.4666666666666665,0.0,0.5,0.0,0.3111111111111113,0.0
15,0.6,0.85,0.5,0.5,False,False,False,5.0,5,0,1,0,2,0,0.6,,0.0,,5.0,,0.4,0.0,,,0.19999999999999996,
15,0.6,0.85,0.5,0.5,False,False,False,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,0.5,False,False,True,3.0,9,2,2,2,4,2,0.7777777777777778,0.5,0.0,0.0,4.0,26.0,0.4666666666666665,0.0,0.5,0.0,0.3111111111111113,0.0
15,0.6,0.85,0.5,0.5,False,False,True,5.0,5,0,1,0,2,0,0.6,,0.0,,5.0,,0.4,0.0,,,0.19999999999999996,
15,0.6,0.85,0.5,0.5,False,False,True,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,0.5,False,True,False,3.0,9,2,2,2,4,2,0.7777777777777778,0.5,0.0,0.0,4.0,26.0,0.4666666666666665,0.0,0.5,0.0,0.3111111111111113,0.0
15,0.6,0.85,0.5,0.5,False,True,False,5.0,5,0,1,0,2,0,0.6,,0.0,,5.0,,0.4,0.0,,,0.19999999999999996,
15,0.6,0.85,0.5,0.5,False,True,False,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,0.5,False,True,True,3.0,9,2,2,2,4,2,0.7777777777777778,0.5,0.0,0.0,4.0,26.0,0.4666666666666665,0.0,0.5,0.0,0.3111111111111113,0.0
15,0.6,0.85,0.5,0.5,False,True,True,5.0,5,0,1,0,2,0,0.6,,0.0,,5.0,,0.4,0.0,,,0.19999999999999996,
15,0.6,0.85,0.5,0.5,False,True,True,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,0.5,True,False,False,3.0,9,2,2,2,4,2,0.7777777777777778,0.5,0.0,0.0,4.0,26.0,0.4666666666666665,0.0,0.5,0.0,0.3111111111111113,0.0
15,0.6,0.85,0.5,0.5,True,False,False,5.0,5,0,1,0,2,0,0.6,,0.0,,5.0,,0.4,0.0,,,0.19999999999999996,
15,0.6,0.85,0.5,0.5,True,False,False,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,0.5,True,False,True,3.0,9,2,2,2,4,2,0.7777777777777778,0.5,0.0,0.0,4.0,26.0,0.4666666666666665,0.0,0.5,0.0,0.3111111111111113,0.0
15,0.6,0.85,0.5,0.5,True,False,True,5.0,5,0,1,0,2,0,0.6,,0.0,,5.0,,0.4,0.0,,,0.19999999999999996,
15,0.6,0.85,0.5,0.5,True,False,True,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,0.5,True,True,False,3.0,9,2,2,2,4,2,0.7777777777777778,0.5,0.0,0.0,4.0,26.0,0.4666666666666665,0.0,0.5,0.0,0.3111111111111113,0.0
15,0.6,0.85,0.5,0.5,True,True,False,5.0,5,0,1,0,2,0,0.6,,0.0,,5.0,,0.4,0.0,,,0.19999999999999996,
15,0.6,0.85,0.5,0.5,True,True,False,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,0.5,True,True,True,3.0,9,2,2,2,4,2,0.7777777777777778,0.5,0.0,0.0,4.0,26.0,0.4666666666666665,0.0,0.5,0.0,0.3111111111111113,0.0
15,0.6,0.85,0.5,0.5,True,True,True,5.0,5,0,1,0,2,0,0.6,,0.0,,5.0,,0.4,0.0,,,0.19999999999999996,
15,0.6,0.85,0.5,0.5,True,True,True,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,1.0,False,False,False,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.5,1.0,False,False,False,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.5,1.0,False,False,False,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,1.0,False,False,True,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.5,1.0,False,False,True,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.5,1.0,False,False,True,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,1.0,False,True,False,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.5,1.0,False,True,False,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.5,1.0,False,True,False,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,1.0,False,True,True,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.5,1.0,False,True,True,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.5,1.0,False,True,True,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,1.0,True,False,False,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.5,1.0,True,False,False,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.5,1.0,True,False,False,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,1.0,True,False,True,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.5,1.0,True,False,True,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.5,1.0,True,False,True,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,1.0,True,True,False,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.5,1.0,True,True,False,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.5,1.0,True,True,False,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,1.0,True,True,True,3.0,8,2,2,2,3,2,0.875,0.5,0.0,0.0,4.0,26.0,0.525,0.0,0.5,0.0,0.35,0.0
15,0.6,0.85,0.5,1.0,True,True,True,5.0,4,0,1,0,1,0,0.75,,0.0,,5.0,,0.4999999999999999,0.0,,,0.2500000000000001,
15,0.6,0.85,0.5,1.0,True,True,True,8.0,2,0,1,0,1,0,1.0,,0.0,,7.0,,0.6,0.0,,,0.4,
15,0.6,0.85,0.5,2.0,False,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,False,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,False,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,False,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,True,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,True,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,True,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,True,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.6,0.85,0.5,2.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,0.5,False,False,False,3.0,7,1,4,1,5,1,0.2857142857142857,1.0,0.0,0.0,3.0,26.0,0.34285714285714286,0.02857142857142857,0.6000000000000001,0.0,-0.05714285714285716,0.3999999999999999
15,0.7,0.7,0.25,0.5,False,False,False,5.0,5,0,3,0,3,0,0.0,,0.0,,,,0.32,0.0,,,-0.32,
15,0.7,0.7,0.25,0.5,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,0.5,False,False,True,3.0,5,1,4,1,5,1,0.4,1.0,0.0,0.0,3.0,26.0,0.4,0.04,0.6000000000000001,0.0,0.0,0.3999999999999999
15,0.7,0.7,0.25,0.5,False,False,True,5.0,3,0,3,0,3,0,0.0,,0.0,,,,0.4,0.0,,,-0.4,
15,0.7,0.7,0.25,0.5,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,0.5,False,True,False,3.0,7,1,4,1,5,1,0.2857142857142857,1.0,0.0,0.0,3.0,26.0,0.34285714285714286,0.02857142857142857,0.6000000000000001,0.0,-0.05714285714285716,0.3999999999999999
15,0.7,0.7,0.25,0.5,False,True,False,5.0,5,0,3,0,3,0,0.0,,0.0,,,,0.32,0.0,,,-0.32,
15,0.7,0.7,0.25,0.5,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,0.5,False,True,True,3.0,5,1,4,1,5,1,0.4,1.0,0.0,0.0,3.0,26.0,0.4,0.04,0.6000000000000001,0.0,0.0,0.3999999999999999
15,0.7,0.7,0.25,0.5,False,True,True,5.0,3,0,3,0,3,0,0.0,,0.0,,,,0.4,0.0,,,-0.4,
15,0.7,0.7,0.25,0.5,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,0.5,True,False,False,3.0,4,1,3,1,4,1,0.5,1.0,0.0,0.0,3.0,26.0,0.4499999999999999,0.04999999999999999,0.6000000000000001,0.0,0.0500000000000001,0.3999999999999999
15,0.7,0.7,0.25,0.5,True,False,False,5.0,2,0,2,0,2,0,0.0,,0.0,,,,0.5,0.0,,,-0.5,
15,0.7,0.7,0.25,0.5,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,0.5,True,False,True,3.0,4,1,3,1,4,1,0.5,1.0,0.0,0.0,3.0,26.0,0.4499999999999999,0.04999999999999999,0.6000000000000001,0.0,0.0500000000000001,0.3999999999999999
15,0.7,0.7,0.25,0.5,True,False,True,5.0,2,0,2,0,2,0,0.0,,0.0,,,,0.5,0.0,,,-0.5,
15,0.7,0.7,0.25,0.5,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,0.5,True,True,False,3.0,4,1,3,1,4,1,0.5,1.0,0.0,0.0,3.0,26.0,0.4499999999999999,0.04999999999999999,0.6000000000000001,0.0,0.0500000000000001,0.3999999999999999
15,0.7,0.7,0.25,0.5,True,True,False,5.0,2,0,2,0,2,0,0.0,,0.0,,,,0.5,0.0,,,-0.5,
15,0.7,0.7,0.25,0.5,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,0.5,True,True,True,3.0,4,1,3,1,4,1,0.5,1.0,0.0,0.0,3.0,26.0,0.4499999999999999,0.04999999999999999,0.6000000000000001,0.0,0.0500000000000001,0.3999999999999999
15,0.7,0.7,0.25,0.5,True,True,True,5.0,2,0,2,0,2,0,0.0,,0.0,,,,0.5,0.0,,,-0.5,
15,0.7,0.7,0.25,0.5,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,1.0,False,False,False,3.0,6,1,3,1,4,1,0.3333333333333333,1.0,0.0,0.0,3.0,26.0,0.3333333333333333,0.03333333333333333,0.6000000000000001,0.0,0.0,0.3999999999999999
15,0.7,0.7,0.25,1.0,False,False,False,5.0,4,0,2,0,2,0,0.0,,0.0,,,,0.29999999999999993,0.0,,,-0.29999999999999993,
15,0.7,0.7,0.25,1.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,1.0,False,False,True,3.0,4,1,3,1,4,1,0.5,1.0,0.0,0.0,3.0,26.0,0.39999999999999986,0.04999999999999999,0.6000000000000001,0.0,0.10000000000000014,0.3999999999999999
15,0.7,0.7,0.25,1.0,False,False,True,5.0,2,0,2,0,2,0,0.0,,0.0,,,,0.4,0.0,,,-0.4,
15,0.7,0.7,0.25,1.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,1.0,False,True,False,3.0,6,1,3,1,4,1,0.3333333333333333,1.0,0.0,0.0,3.0,26.0,0.3333333333333333,0.03333333333333333,0.6000000000000001,0.0,0.0,0.3999999999999999
15,0.7,0.7,0.25,1.0,False,True,False,5.0,4,0,2,0,2,0,0.0,,0.0,,,,0.29999999999999993,0.0,,,-0.29999999999999993,
15,0.7,0.7,0.25,1.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,1.0,False,True,True,3.0,4,1,3,1,4,1,0.5,1.0,0.0,0.0,3.0,26.0,0.39999999999999986,0.04999999999999999,0.6000000000000001,0.0,0.10000000000000014,0.3999999999999999
15,0.7,0.7,0.25,1.0,False,True,True,5.0,2,0,2,0,2,0,0.0,,0.0,,,,0.4,0.0,,,-0.4,
15,0.7,0.7,0.25,1.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,1.0,True,False,False,3.0,3,1,2,1,3,1,0.6666666666666666,1.0,0.0,0.0,3.0,26.0,0.4666666666666667,0.06666666666666668,0.6000000000000001,0.0,0.19999999999999996,0.3999999999999999
15,0.7,0.7,0.25,1.0,True,False,False,5.0,1,0,1,0,1,0,0.0,,0.0,,,,0.6000000000000001,0.0,,,-0.6000000000000001,
15,0.7,0.7,0.25,1.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,1.0,True,False,True,3.0,3,1,2,1,3,1,0.6666666666666666,1.0,0.0,0.0,3.0,26.0,0.4666666666666667,0.06666666666666668,0.6000000000000001,0.0,0.19999999999999996,0.3999999999999999
15,0.7,0.7,0.25,1.0,True,False,True,5.0,1,0,1,0,1,0,0.0,,0.0,,,,0.6000000000000001,0.0,,,-0.6000000000000001,
15,0.7,0.7,0.25,1.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,1.0,True,True,False,3.0,3,1,2,1,3,1,0.6666666666666666,1.0,0.0,0.0,3.0,26.0,0.4666666666666667,0.06666666666666668,0.6000000000000001,0.0,0.19999999999999996,0.3999999999999999
15,0.7,0.7,0.25,1.0,True,True,False,5.0,1,0,1,0,1,0,0.0,,0.0,,,,0.6000000000000001,0.0,,,-0.6000000000000001,
15,0.7,0.7,0.25,1.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,1.0,True,True,True,3.0,3,1,2,1,3,1,0.6666666666666666,1.0,0.0,0.0,3.0,26.0,0.4666666666666667,0.06666666666666668,0.6000000000000001,0.0,0.19999999999999996,0.3999999999999999
15,0.7,0.7,0.25,1.0,True,True,True,5.0,1,0,1,0,1,0,0.0,,0.0,,,,0.6000000000000001,0.0,,,-0.6000000000000001,
15,0.7,0.7,0.25,1.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,False,False,False,3.0,1,0,1,0,1,0,0.0,,0.0,,,,0.2,0.0,,,-0.2,
15,0.7,0.7,0.25,2.0,False,False,False,5.0,1,0,1,0,1,0,0.0,,0.0,,,,0.2,0.0,,,-0.2,
15,0.7,0.7,0.25,2.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,False,False,True,3.0,1,0,1,0,1,0,0.0,,0.0,,,,0.2,0.0,,,-0.2,
15,0.7,0.7,0.25,2.0,False,False,True,5.0,1,0,1,0,1,0,0.0,,0.0,,,,0.2,0.0,,,-0.2,
15,0.7,0.7,0.25,2.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,False,True,False,3.0,1,0,1,0,1,0,0.0,,0.0,,,,0.2,0.0,,,-0.2,
15,0.7,0.7,0.25,2.0,False,True,False,5.0,1,0,1,0,1,0,0.0,,0.0,,,,0.2,0.0,,,-0.2,
15,0.7,0.7,0.25,2.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,False,True,True,3.0,1,0,1,0,1,0,0.0,,0.0,,,,0.2,0.0,,,-0.2,
15,0.7,0.7,0.25,2.0,False,True,True,5.0,1,0,1,0,1,0,0.0,,0.0,,,,0.2,0.0,,,-0.2,
15,0.7,0.7,0.25,2.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,True,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,True,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,True,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,True,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
15,0.7,0.7,0.25,2.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
